DmConnection;Connections;Connection;;;;;;;;;;
[NAME][100][1];[CHANNEL][101][1];[CHANNELUNIT][102][1];[PARAMS][103][1];;;;;;;;;
pbt-WDR-U-ANTRIEB_B2_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B2_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B2_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B2_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B3_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;4 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B3_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;4 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B3_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;4 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B3_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;4 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B3_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;5 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B3_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;5 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B3_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;5 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B3_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;5 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B4_AUS_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;6 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B4_AUS_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;6 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B4_AUS_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;6 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B4_AUS_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;6 in  Word DB450,DW234;0;;;;
pbt-WDR-U-ANTRIEB_B4_EIN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;7 in  Word DB450,DW174;0;;;;
pbt-WDR-U-ANTRIEB_B4_EIN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;7 in  Word DB450,DW194;0;;;;
pbt-WDR-U-ANTRIEB_B4_EIN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;7 in  Word DB450,DW214;0;;;;
pbt-WDR-U-ANTRIEB_B4_EIN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;7 in  Word DB450,DW234;0;;;;
pbt-WDR-U-TREIBERANSTELLUNG_OK_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW180;0;;;;
pbt-WDR-U-TREIBERANSTELLUNG_OK_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW200;0;;;;
pbt-WDR-U-TREIBERANSTELLUNG_OK_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW220;0;;;;
pbt-WDR-U-TREIBERANSTELLUNG_OK_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 0 in  Word DB451,DW240;0;;;;
pbt-WDR-U-TREIBERANTRIEBE_OK_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW178;0;;;;
pbt-WDR-U-TREIBERANTRIEBE_OK_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW198;0;;;;
pbt-WDR-U-TREIBERANTRIEBE_OK_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW218;0;;;;
pbt-WDR-U-TREIBERANTRIEBE_OK_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;2 in  Word DB450,DW238;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_RUCKWARTS_KS-EINFAHREN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW180;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_RUCKWARTS_KS-EINFAHREN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW200;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_RUCKWARTS_KS-EINFAHREN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW220;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_RUCKWARTS_KS-EINFAHREN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 3 in  Word DB451,DW240;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_VORWARTS_GIESSRICHTUNG_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW180;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_VORWARTS_GIESSRICHTUNG_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW200;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_VORWARTS_GIESSRICHTUNG_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW220;0;;;;
pbt-WDR-U-TREIBERRICHTUNG_VORWARTS_GIESSRICHTUNG_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR; 2 in  Word DB451,DW240;0;;;;
pbt-WDR-U-TREIBGERUST_1-6_OFFEN_STRANG_1;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW178;0;;;;
pbt-WDR-U-TREIBGERUST_1-6_OFFEN_STRANG_2;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW198;0;;;;
pbt-WDR-U-TREIBGERUST_1-6_OFFEN_STRANG_3;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW218;0;;;;
pbt-WDR-U-TREIBGERUST_1-6_OFFEN_STRANG_4;;Binary Tag;1;;Common_PLC-1;WDR;3 in  Word DB450,DW238;0;;;;
pdd-L_W-S-Taragewicht_fuer_Arm_in_GPOS;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;L_W;DB456,DBD10;0;;;;
pdd-OMO-S-KOKILLENFORMAT_SYMBOLISCHER_WERT_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OMO;DB456,DBD114;0;;;;
pdd-OMO-S-KOKILLENFORMAT_SYMBOLISCHER_WERT_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OMO;DB456,DBD194;0;;;;
pdd-OMO-S-KOKILLENFORMAT_SYMBOLISCHER_WERT_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OMO;DB456,DBD234;0;;;;
pdd-OMO-S-KOKILLENFORMAT_SYMBOLISCHER_WERT_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OMO;DB456,DBD154;0;;;;
pdd-OSZ-S-OSZILLIER_FAKTOR_Ê_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD102;0;;;;
pdd-OSZ-S-OSZILLIER_FAKTOR_Ê_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD142;0;;;;
pdd-OSZ-S-OSZILLIER_FAKTOR_Ê_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD182;0;;;;
pdd-OSZ-S-OSZILLIER_FAKTOR_Ê_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD222;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MAX_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD104;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MAX_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD144;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MAX_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD184;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MAX_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD224;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MIN_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD106;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MIN_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD146;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MIN_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD186;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_LEVEL_1_MIN_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD226;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_SOLLWERT_HAND_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD108;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_SOLLWERT_HAND_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD148;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_SOLLWERT_HAND_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD188;0;;;;
pdd-OSZ-S-OSZILLIER_FREQUENZ_SOLLWERT_HAND_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD456;0;;;;
pdd-OSZ-S-OSZILLIER_HUBHOEHE_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD110;0;;;;
pdd-OSZ-S-OSZILLIER_HUBHOEHE_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD150;0;;;;
pdd-OSZ-S-OSZILLIER_HUBHOEHE_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD190;0;;;;
pdd-OSZ-S-OSZILLIER_HUBHOEHE_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OSZ;DB456,DBD230;0;;;;
pdd-PCS-S-BEDIENER_SOLLWERT_REGLEROKILLE_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;PCS;DB456,DBD90;0;;;;
pdd-PCS-S-BEDIENER_SOLLWERT_REGLEROKILLE_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;PCS;DB456,DBD130;0;;;;
pdd-PCS-S-BEDIENER_SOLLWERT_REGLEROKILLE_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;PCS;DB456,DBD170;0;;;;
pdd-PCS-S-BEDIENER_SOLLWERT_REGLEROKILLE_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;PCS;DB456,DBD210;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD92;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD132;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD172;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD212;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD94;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD134;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD174;0;;;;
pdd-SCA-S-BEDIENER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB456,DBD214;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD96;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD136;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD176;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD216;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD98;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD138;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD178;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD218;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD100;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD140;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD180;0;;;;
pdd-SCM-S-BEDIENER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD220;0;;;;
pdd-SCM-S-QUAL_NUMMER_LEVEL_1_STRANG_1;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD112;0;;;;
pdd-SCM-S-QUAL_NUMMER_LEVEL_1_STRANG_2;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD152;0;;;;
pdd-SCM-S-QUAL_NUMMER_LEVEL_1_STRANG_3;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD192;0;;;;
pdd-SCM-S-QUAL_NUMMER_LEVEL_1_STRANG_4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB456,DBD232;0;;;;
pfp-OMO-S-KOKILLENFORMAT_1-4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;OMO;DB268,DBD2;0;;;;
pfp-PCS-S-KK-SOLLWERTOKILLE_WASSER_STARTWERT;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;PCS;DB268,DBD10;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_10_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD152;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_20_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD154;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_30_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD156;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_40_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD158;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_50_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD160;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_60_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD162;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_70_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD164;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_80_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD166;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_90_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD168;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_100_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD170;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_110_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD172;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_120_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD174;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_130_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD176;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_140_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD178;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_2_LUFT_DURCHFLUSS_150_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD180;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_10_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD192;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_20_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD194;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_30_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD196;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_40_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD198;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_50_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD200;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_60_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD202;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_70_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD204;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_80_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD206;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_90_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD208;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_100_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD210;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_110_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD212;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_120_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD214;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_130_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD216;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_140_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD218;0;;;;
pfp-SCA-S-KK-SOLLWERT_ZONE_3_LUFT_DURCHFLUSS_150_L;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCA;DB268,DBD220;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_GIESSBEGINN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD130;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_GIESSENDE;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD138;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD14;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD16;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD18;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD20;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_6_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD22;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_7_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD24;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_8_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD26;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_0_9_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD28;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_0_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD30;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_1_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD32;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD34;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD36;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD38;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_1_WASSER_SPEED_1_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD40;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_GIESSBEGINN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD132;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_GIESSENDE;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD140;0;;;;
